Exposure to risk (period 5x5), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
HUN      1960-1964     65-69          1117934.09       832581.17      1950515.26
HUN      1960-1964     70-74           790173.41       554509.93      1344683.34
HUN      1960-1964     75-79           529739.39       361721.12       891460.51
HUN      1960-1964     80-84           258070.15       172511.07       430581.22
HUN      1960-1964     85-89            83042.92        53678.32       136721.24
HUN      1960-1964     90-94            16905.54         9873.18        26778.72
HUN      1960-1964     95-99             1848.69          966.51         2815.20
HUN      1960-1964    100-104              64.13           30.61           94.74
HUN      1960-1964    105-109               0.40            0.00            0.40
HUN      1960-1964    110+                  0.00            0.00            0.00
HUN      1965-1969        0            338511.08       359835.19       698346.27
HUN      1965-1969      1-4           1257533.12      1332987.95      2590521.07
HUN      1965-1969      5-9           1742016.69      1837867.19      3579883.88
HUN      1965-1969     10-14          2224247.51      2348093.72      4572341.23
HUN      1965-1969     15-19          2079961.37      2158969.67      4238931.03
HUN      1965-1969     20-24          1854078.64      1893982.90      3748061.54
HUN      1965-1969     25-29          1775935.66      1731511.60      3507447.25
HUN      1965-1969     30-34          1760961.42      1674664.62      3435626.04
HUN      1965-1969     35-39          1865190.02      1789155.01      3654345.03
HUN      1965-1969     40-44          1924836.56      1785755.43      3710591.99
HUN      1965-1969     45-49          1595125.53      1410804.34      3005929.87
HUN      1965-1969     50-54          1466453.18      1287536.23      2753989.41
HUN      1965-1969     55-59          1733478.54      1522640.25      3256118.80
HUN      1965-1969     60-64          1472927.43      1267586.49      2740513.92
HUN      1965-1969     65-69          1266748.01      1021226.63      2287974.64
HUN      1965-1969     70-74           946040.22       650587.85      1596628.07
HUN      1965-1969     75-79           586013.84       374559.26       960573.10
HUN      1965-1969     80-84           313574.30       191471.80       505046.10
HUN      1965-1969     85-89           109016.80        64035.23       173052.03
HUN      1965-1969     90-94            21780.90        12081.29        33862.18
HUN      1965-1969     95-99             2498.90         1120.26         3619.17
HUN      1965-1969    100-104             101.14           36.69          137.82
HUN      1965-1969    105-109               0.00            0.00            0.00
HUN      1965-1969    110+                  0.00            0.00            0.00
HUN      1970-1974        0            367269.68       389754.89       757024.57
HUN      1970-1974      1-4           1410837.75      1498869.88      2909707.63
HUN      1970-1974      5-9           1591488.66      1689912.14      3281400.80
HUN      1970-1974     10-14          1740363.10      1835574.64      3575937.73
HUN      1970-1974     15-19          2218248.13      2338073.78      4556321.91
HUN      1970-1974     20-24          2065944.06      2133300.21      4199244.28
HUN      1970-1974     25-29          1838038.19      1869729.39      3707767.57
HUN      1970-1974     30-34          1763473.95      1712153.49      3475627.44
HUN      1970-1974     35-39          1748678.69      1654921.76      3403600.45
HUN      1970-1974     40-44          1846768.53      1758620.91      3605389.44
HUN      1970-1974     45-49          1896255.08      1740584.28      3636839.37
HUN      1970-1974     50-54          1561712.71      1360007.71      2921720.42
HUN      1970-1974     55-59          1416740.73      1214155.12      2630895.85
HUN      1970-1974     60-64          1643747.25      1382255.19      3026002.44
HUN      1970-1974     65-69          1342451.66      1076731.73      2419183.40
HUN      1970-1974     70-74          1075643.70       786119.41      1861763.11
HUN      1970-1974     75-79           707700.01       432067.53      1139767.53
HUN      1970-1974     80-84           354603.44       195888.34       550491.78
HUN      1970-1974     85-89           134905.21        70283.51       205188.72
HUN      1970-1974     90-94            29803.26        14483.75        44287.01
HUN      1970-1974     95-99             3295.74         1406.10         4701.84
HUN      1970-1974    100-104             160.76           36.35          197.11
HUN      1970-1974    105-109               0.09            0.00            0.09
HUN      1970-1974    110+                  0.00            0.00            0.00
HUN      1975-1979        0            430342.35       453902.93       884245.29
HUN      1975-1979      1-4           1634576.80      1727992.08      3362568.88
HUN      1975-1979      5-9           1776515.74      1887658.76      3664174.50
HUN      1975-1979     10-14          1595804.05      1698525.28      3294329.32
HUN      1975-1979     15-19          1738348.09      1826767.83      3565115.92
HUN      1975-1979     20-24          2205969.64      2301513.97      4507483.61
HUN      1975-1979     25-29          2050184.25      2103641.61      4153825.86
HUN      1975-1979     30-34          1822451.74      1841517.33      3663969.07
HUN      1975-1979     35-39          1750198.98      1684957.03      3435156.01
HUN      1975-1979     40-44          1731463.13      1621237.61      3352700.75
HUN      1975-1979     45-49          1819511.94      1706133.53      3525645.46
HUN      1975-1979     50-54          1854292.07      1664063.59      3518355.66
HUN      1975-1979     55-59          1513402.46      1275022.40      2788424.86
HUN      1975-1979     60-64          1341934.17      1097412.59      2439346.76
HUN      1975-1979     65-69          1504488.28      1178362.34      2682850.62
HUN      1975-1979     70-74          1146076.70       827025.64      1973102.34
HUN      1975-1979     75-79           813488.08       517763.15      1331251.23
HUN      1975-1979     80-84           437191.56       226680.20       663871.76
HUN      1975-1979     85-89           156796.37        72300.71       229097.08
HUN      1975-1979     90-94            37314.85        16311.32        53626.17
HUN      1975-1979     95-99             4626.62         1809.94         6436.56
HUN      1975-1979    100-104             285.88           63.09          348.97
HUN      1975-1979    105-109               2.22            0.00            2.22
HUN      1975-1979    110+                  0.00            0.00            0.00
HUN      1980-1984        0            334270.94       350235.78       684506.72
HUN      1980-1984      1-4           1517613.82      1597459.22      3115073.03
HUN      1980-1984      5-9           2061407.32      2179878.54      4241285.86
