Age-standardized death rates (period 5x1), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Female_1976      Male_1976      Total_1976      Female_2013      Male_2013      Total_2013
SWE        1913           0.015633        0.018172        0.016760        0.024103        0.027764        0.025674
SWE        1914           0.015948        0.018180        0.016943        0.024561        0.027770        0.025945
SWE        1915           0.017427        0.019306        0.018379        0.027098        0.029850        0.028445
SWE        1916           0.015497        0.017846        0.016496        0.023569        0.027185        0.025054
SWE        1917           0.015572        0.018247        0.016625        0.024051        0.028288        0.025660
SWE        1918           0.020032        0.022445        0.021370        0.028240        0.031407        0.029982
SWE        1919           0.016735        0.018909        0.017691        0.025447        0.028320        0.026653
SWE        1920           0.015259        0.017155        0.016134        0.023500        0.026297        0.024736
SWE        1921           0.014582        0.016138        0.015315        0.023006        0.024992        0.023909
SWE        1922           0.015670        0.016754        0.016159        0.025084        0.026545        0.025711
SWE        1923           0.013629        0.015505        0.014460        0.021681        0.024631        0.022940
SWE        1924           0.014384        0.015803        0.015054        0.022867        0.024958        0.023812
SWE        1925           0.014123        0.015718        0.014860        0.022549        0.024741        0.023531
