Exposure to risk (period 5x10), 	Last modified: 05 Aug 2025; Methods Protocol: v6 (2017) 

PopName    Year          Age             Female            Male           Total
GBR_NIR  1990-1999    100-104             970.16          132.45         1102.61
GBR_NIR  1990-1999    105-109              71.97            0.92           72.89
GBR_NIR  1990-1999    110+                  7.88            0.00            7.88
GBR_NIR  2000-2009        0            110775.89       117010.53       227786.42
GBR_NIR  2000-2009      1-4            441078.71       466039.66       907118.37
GBR_NIR  2000-2009      5-9            575349.06       607196.19      1182545.25
GBR_NIR  2000-2009     10-14           619754.85       650097.14      1269851.99
GBR_NIR  2000-2009     15-19           639978.75       668220.87      1308199.63
GBR_NIR  2000-2009     20-24           587697.43       595687.14      1183384.58
GBR_NIR  2000-2009     25-29           588270.81       573489.33      1161760.15
GBR_NIR  2000-2009     30-34           622403.57       601408.73      1223812.30
GBR_NIR  2000-2009     35-39           661132.17       639470.32      1300602.49
GBR_NIR  2000-2009     40-44           642473.16       621020.28      1263493.45
GBR_NIR  2000-2009     45-49           571550.21       563779.94      1135330.15
GBR_NIR  2000-2009     50-54           509830.85       506735.09      1016565.94
GBR_NIR  2000-2009     55-59           476510.76       462696.88       939207.64
GBR_NIR  2000-2009     60-64           425615.32       400579.82       826195.15
GBR_NIR  2000-2009     65-69           366434.56       327507.24       693941.79
GBR_NIR  2000-2009     70-74           326759.04       264178.83       590937.87
GBR_NIR  2000-2009     75-79           280978.01       196006.00       476984.01
GBR_NIR  2000-2009     80-84           206036.46       119877.92       325914.37
GBR_NIR  2000-2009     85-89           120683.55        53187.92       173871.47
GBR_NIR  2000-2009     90-94            50001.04        15162.14        65163.18
GBR_NIR  2000-2009     95-99            11825.91         2433.99        14259.90
GBR_NIR  2000-2009    100-104            1276.47          154.09         1430.56
GBR_NIR  2000-2009    105-109              71.50            1.40           72.90
GBR_NIR  2000-2009    110+                  0.98            0.00            0.98
GBR_NIR  2010-2019        0            118017.09       124123.31       242140.40
GBR_NIR  2010-2019      1-4            485120.40       509044.30       994164.70
GBR_NIR  2010-2019      5-9            588509.93       618174.95      1206684.88
GBR_NIR  2010-2019     10-14           567354.33       596526.71      1163881.04
GBR_NIR  2010-2019     15-19           587454.53       615422.12      1202876.65
GBR_NIR  2010-2019     20-24           591896.96       611740.33      1203637.28
GBR_NIR  2010-2019     25-29           627898.61       607809.61      1235708.22
GBR_NIR  2010-2019     30-34           635466.95       603742.18      1239209.13
GBR_NIR  2010-2019     35-39           620760.25       590492.22      1211252.47
GBR_NIR  2010-2019     40-44           635273.23       610675.53      1245948.75
GBR_NIR  2010-2019     45-49           665580.33       644213.24      1309793.58
GBR_NIR  2010-2019     50-54           639267.34       622939.09      1262206.42
GBR_NIR  2010-2019     55-59           562214.59       553635.85      1115850.44
GBR_NIR  2010-2019     60-64           492715.13       483759.41       976474.55
GBR_NIR  2010-2019     65-69           449249.18       424811.38       874060.56
GBR_NIR  2010-2019     70-74           382885.46       341687.02       724572.48
GBR_NIR  2010-2019     75-79           303426.81       246580.43       550007.24
GBR_NIR  2010-2019     80-84           232061.46       158923.61       390985.07
GBR_NIR  2010-2019     85-89           148085.58        80604.64       228690.22
GBR_NIR  2010-2019     90-94            65486.58        26881.45        92368.03
GBR_NIR  2010-2019     95-99            16363.69         4625.74        20989.42
GBR_NIR  2010-2019    100-104            2043.17          321.58         2364.75
GBR_NIR  2010-2019    105-109              90.90            7.91           98.81
GBR_NIR  2010-2019    110+                  0.47            0.00            0.47
GBR_NIR  2020-2022        0             31357.14        33223.57        64580.71
GBR_NIR  2020-2022      1-4            134883.84       142154.17       277038.01
GBR_NIR  2020-2022      5-9            182537.06       191264.32       373801.38
GBR_NIR  2020-2022     10-14           185848.09       194694.94       380543.03
GBR_NIR  2020-2022     15-19           166903.91       176200.82       343104.73
GBR_NIR  2020-2022     20-24           158699.57       170193.71       328893.28
GBR_NIR  2020-2022     25-29           174985.81       174274.78       349260.59
GBR_NIR  2020-2022     30-34           193741.42       182999.42       376740.84
GBR_NIR  2020-2022     35-39           197816.83       185888.16       383704.99
GBR_NIR  2020-2022     40-44           189603.39       178274.83       367878.21
GBR_NIR  2020-2022     45-49           184655.75       178755.07       363410.82
GBR_NIR  2020-2022     50-54           199536.37       191792.53       391328.90
GBR_NIR  2020-2022     55-59           196910.19       191044.38       387954.58
GBR_NIR  2020-2022     60-64           173998.65       167132.12       341130.76
GBR_NIR  2020-2022     65-69           142863.79       140416.95       283280.74
GBR_NIR  2020-2022     70-74           128953.18       120304.43       249257.61
GBR_NIR  2020-2022     75-79           108271.86        93488.98       201760.84
GBR_NIR  2020-2022     80-84            75378.21        57934.50       133312.71
GBR_NIR  2020-2022     85-89            48640.33        30327.88        78968.21
GBR_NIR  2020-2022     90-94            22596.48        10325.03        32921.51
GBR_NIR  2020-2022     95-99             5681.48         1921.13         7602.61
GBR_NIR  2020-2022    100-104             630.71          150.64          781.35
GBR_NIR  2020-2022    105-109              16.92            2.12           19.03
GBR_NIR  2020-2022    110+                  0.00            0.00            0.00
GBR_NP   1922-1929        0           3179187.39      3283694.80      6462882.19
GBR_NP   1922-1929      1-4          12697214.30     12980486.41     25677700.71
GBR_NP   1922-1929      5-9          15373849.76     15644740.41     31018590.17
GBR_NP   1922-1929     10-14         15936308.93     15996432.38     31932741.31
GBR_NP   1922-1929     15-19         16711623.20     16406859.18     33118482.38
GBR_NP   1922-1929     20-24         16250276.84     15236440.91     31486717.75
GBR_NP   1922-1929     25-29         15333886.30     13309139.47     28643025.77
GBR_NP   1922-1929     30-34         14355160.58     12026601.72     26381762.29
GBR_NP   1922-1929     35-39         13513773.44     11530273.51     25044046.94
GBR_NP   1922-1929     40-44         12933563.17     11249346.89     24182910.05
GBR_NP   1922-1929     45-49         12007041.76     10780477.05     22787518.81
GBR_NP   1922-1929     50-54         10595477.78      9793810.01     20389287.79
GBR_NP   1922-1929     55-59          8771668.53      8069826.37     16841494.90
GBR_NP   1922-1929     60-64          7154394.46      6338584.09     13492978.55
GBR_NP   1922-1929     65-69          5528646.32      4624777.32     10153423.65
GBR_NP   1922-1929     70-74          3970368.57      3052681.15      7023049.72
GBR_NP   1922-1929     75-79          2393434.72      1624026.39      4017461.10
GBR_NP   1922-1929     80-84          1220057.19       706122.08      1926179.27
GBR_NP   1922-1929     85-89           435478.27       213253.30       648731.57
GBR_NP   1922-1929     90-94           101098.03        40483.50       141581.53
GBR_NP   1922-1929     95-99            15220.96         5035.48        20256.44
GBR_NP   1922-1929    100-104            1149.16          305.87         1455.02
GBR_NP   1922-1929    105-109              36.51           10.24           46.75
GBR_NP   1922-1929    110+                  0.00            0.00            0.00
GBR_NP   1930-1939        0           3420223.03      3555307.28      6975530.31
GBR_NP   1930-1939      1-4          13457634.94     13833969.45     27291604.39
GBR_NP   1930-1939      5-9          17889742.57     18240503.84     36130246.40
GBR_NP   1930-1939     10-14         19009589.75     19320339.60     38329929.35
GBR_NP   1930-1939     15-19         19223570.89     19144044.20     38367615.08
GBR_NP   1930-1939     20-24         19824202.57     18881065.06     38705267.63
GBR_NP   1930-1939     25-29         20248356.78     19137221.19     39385577.97
GBR_NP   1930-1939     30-34         19333033.35     17983520.45     37316553.80
GBR_NP   1930-1939     35-39         18017943.38     15790990.01     33808933.40
GBR_NP   1930-1939     40-44         16804287.59     14226154.33     31030441.92
GBR_NP   1930-1939     45-49         15855312.87     13580383.84     29435696.71
GBR_NP   1930-1939     50-54         14745027.37     12786531.68     27531559.05
GBR_NP   1930-1939     55-59         13159222.69     11654535.63     24813758.32
GBR_NP   1930-1939     60-64         10962198.92      9686478.70     20648677.61
GBR_NP   1930-1939     65-69          8672127.64      7327404.86     15999532.50
GBR_NP   1930-1939     70-74          6273171.04      4831440.53     11104611.56
GBR_NP   1930-1939     75-79          3842400.66      2624028.52      6466429.18
GBR_NP   1930-1939     80-84          1908296.88      1117550.67      3025847.55
GBR_NP   1930-1939     85-89           677113.30       321782.35       998895.64
GBR_NP   1930-1939     90-94           159592.78        59718.64       219311.42
GBR_NP   1930-1939     95-99            22545.32         6443.25        28988.57
GBR_NP   1930-1939    100-104            1577.83          364.74         1942.57
GBR_NP   1930-1939    105-109              64.93            7.03           71.96
GBR_NP   1930-1939    110+                  0.00            0.00            0.00
GBR_NP   1940-1949        0           3918790.07      4128591.34      8047381.42
GBR_NP   1940-1949      1-4          14362379.40     14993309.06     29355688.46
GBR_NP   1940-1949      5-9          16466511.36     17044501.96     33511013.32
